FL_DATE,CARRIER,CARRIER_NAME,FL_NUM,ORIGIN_AIRPORT,ORIGIN_CITY_NAME,DEST_AIRPORT,DEST_CITY_NAME,DEP_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/24/2017,AA,American Airlines Inc.,1308,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",1358,1513,0,,51,258,,,,,
1/24/2017,AA,American Airlines Inc.,1315,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",1953,2058,0,,51,258,,,,,
1/24/2017,AA,American Airlines Inc.,1316,Chicago O'Hare International,"Chicago, IL",Sacramento International,"Sacramento, CA",1759,2025,0,,243,1781,,,,,
1/24/2017,AA,American Airlines Inc.,1317,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",658,1038,0,,142,1197,,,,,
1/24/2017,AA,American Airlines Inc.,1320,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1831,2147,0,,114,867,,,,,
1/24/2017,AA,American Airlines Inc.,1323,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",1842,1954,0,,52,258,,,,,
1/24/2017,AA,American Airlines Inc.,1324,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",704,1001,0,,100,719,,,,,
1/24/2017,AA,American Airlines Inc.,1333,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",657,1014,0,,123,1005,,,,,
1/24/2017,AA,American Airlines Inc.,1336,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",929,1153,0,,125,802,,,,,
1/24/2017,AA,American Airlines Inc.,1344,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1011,1256,0,,149,977,,,,,
1/24/2017,AA,American Airlines Inc.,1346,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",512,746,0,,125,802,,,,,
1/24/2017,AA,American Airlines Inc.,1358,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1713,1944,0,,243,1744,0,0,0,0,121
1/24/2017,AA,American Airlines Inc.,1370,Chicago O'Hare International,"Chicago, IL",Tulsa International,"Tulsa, OK",1902,2102,0,,98,585,,,,,
1/24/2017,AA,American Airlines Inc.,1377,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",838,1227,0,,146,1197,,,,,
1/24/2017,AA,American Airlines Inc.,1390,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1151,1350,0,,149,888,,,,,
1/24/2017,AA,American Airlines Inc.,1405,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",703,834,0,,66,334,,,,,
1/24/2017,AA,American Airlines Inc.,1407,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1502,1851,0,,146,1197,,,,,
1/24/2017,AA,American Airlines Inc.,1409,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1210,1344,0,,65,334,,,,,
1/24/2017,AA,American Airlines Inc.,1411,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",550,917,0,,133,1197,,,,,
1/24/2017,AA,American Airlines Inc.,1432,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1651,1853,0,,147,888,0,0,18,0,0
1/24/2017,AA,American Airlines Inc.,1433,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1147,1541,0,,151,1182,,,,,
1/24/2017,AA,American Airlines Inc.,1438,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1335,1546,0,,225,1721,,,,,
1/24/2017,AA,American Airlines Inc.,1463,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",828,1236,0,,157,1182,,,,,
1/24/2017,AA,American Airlines Inc.,1474,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1636,1913,0,,142,977,,,,,
1/24/2017,AA,American Airlines Inc.,2059,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1013,1247,0,,77,599,,,,,
1/24/2017,AA,American Airlines Inc.,2185,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",2020,2142,0,,62,334,,,,,
1/24/2017,AA,American Airlines Inc.,2192,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1520,1818,0,,85,612,,,,,
1/24/2017,AA,American Airlines Inc.,2193,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1837,2213,0,,139,1197,,,,,
1/24/2017,AA,American Airlines Inc.,2198,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1216,1553,0,,119,1005,,,,,
1/24/2017,AA,American Airlines Inc.,2199,Chicago O'Hare International,"Chicago, IL",Bradley International,"Hartford, CT",1849,2159,0,,101,783,,,,,
1/24/2017,AA,American Airlines Inc.,2201,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",2140,2241,0,,48,258,,,,,
1/24/2017,AA,American Airlines Inc.,2204,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1023,1259,0,,254,1723,0,0,16,0,0
1/24/2017,AA,American Airlines Inc.,2220,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1156,1432,0,,249,1744,,,,,
1/24/2017,AA,American Airlines Inc.,2223,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1331,1611,0,,244,1744,,,,,
1/24/2017,AA,American Airlines Inc.,2224,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1155,1510,0,,113,867,,,,,
1/24/2017,AA,American Airlines Inc.,2225,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1926,2213,0,,242,1744,28,0,0,0,30
1/24/2017,EV,Atlantic Southeast Airlines,2818,Chicago O'Hare International,"Chicago, IL",McGhee Tyson,"Knoxville, TN",833,1106,0,,66,475,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,2852,Chicago O'Hare International,"Chicago, IL",Tulsa International,"Tulsa, OK",1306,1512,0,,100,585,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,2854,Chicago O'Hare International,"Chicago, IL",McGhee Tyson,"Knoxville, TN",1816,2043,0,,65,475,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3764,Chicago O'Hare International,"Chicago, IL",Syracuse Hancock International,"Syracuse, NY",1813,2056,0,,81,607,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3785,Chicago O'Hare International,"Chicago, IL",Springfield-Branson National,"Springfield, MO",853,1041,0,,78,438,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3790,Chicago O'Hare International,"Chicago, IL",Akron-Canton Regional,"Akron, OH",1341,1559,0,,54,343,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3797,Chicago O'Hare International,"Chicago, IL",Yeager,"Charleston/Dunbar, WV",2002,2220,0,,61,416,0,0,0,0,65
1/24/2017,EV,Atlantic Southeast Airlines,3802,Chicago O'Hare International,"Chicago, IL",Richmond International,"Richmond, VA",1914,2209,0,,84,642,66,0,0,0,20
1/24/2017,EV,Atlantic Southeast Airlines,3804,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",857,1007,0,,30,108,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3806,Chicago O'Hare International,"Chicago, IL",Capital Region International,"Lansing, MI",1002,1204,0,,36,179,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3818,Chicago O'Hare International,"Chicago, IL",McGhee Tyson,"Knoxville, TN",1350,1620,0,,64,475,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3819,Chicago O'Hare International,"Chicago, IL",Westchester County,"White Plains, NY",1747,2048,0,,104,738,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3822,Chicago O'Hare International,"Chicago, IL",Erie International/Tom Ridge Field,"Erie, PA",1405,1622,0,,57,398,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3823,Chicago O'Hare International,"Chicago, IL",Joe Foss Field,"Sioux Falls, SD",850,1026,0,,76,462,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3825,Chicago O'Hare International,"Chicago, IL",McGhee Tyson,"Knoxville, TN",2050,2314,0,,66,475,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3829,Chicago O'Hare International,"Chicago, IL",General Mitchell International,"Milwaukee, WI",1221,1302,0,,18,67,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3831,Chicago O'Hare International,"Chicago, IL",Quad City International,"Moline, IL",945,1044,0,,35,139,0,0,0,0,44
1/24/2017,EV,Atlantic Southeast Airlines,3838,Chicago O'Hare International,"Chicago, IL",Roanoke Blacksburg Regional Woodrum Field,"Roanoke, VA",1348,1633,0,,72,531,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3839,Chicago O'Hare International,"Chicago, IL",Savannah/Hilton Head International,"Savannah, GA",856,1209,0,,100,773,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3841,Chicago O'Hare International,"Chicago, IL",Green Bay Austin Straubel International,"Green Bay, WI",1540,1630,0,,31,173,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3843,Chicago O'Hare International,"Chicago, IL",Greater Rochester International,"Rochester, NY",707,957,0,,80,528,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3851,Chicago O'Hare International,"Chicago, IL",Westchester County,"White Plains, NY",1344,1708,0,,110,738,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3853,Chicago O'Hare International,"Chicago, IL",Central Wisconsin,"Mosinee, WI",829,1010,0,,45,213,0,0,30,0,0
1/24/2017,EV,Atlantic Southeast Airlines,3854,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",900,1120,0,,103,588,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3861,Chicago O'Hare International,"Chicago, IL",Greenville-Spartanburg International,"Greer, SC",726,958,0,,71,577,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3866,Chicago O'Hare International,"Chicago, IL",Green Bay Austin Straubel International,"Green Bay, WI",1015,1109,0,,36,173,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,3871,Chicago O'Hare International,"Chicago, IL",Birmingham-Shuttlesworth International,"Birmingham, AL",1938,2135,0,,87,584,0,0,2,0,18
1/24/2017,AA,American Airlines Inc.,698,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",709,948,0,,130,802,,,,,
1/24/2017,AA,American Airlines Inc.,711,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1335,1642,0,,220,1440,,,,,
1/24/2017,AA,American Airlines Inc.,713,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",521,753,0,,73,599,,,,,
1/24/2017,AA,American Airlines Inc.,742,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",1208,1502,0,,89,678,,,,,
1/24/2017,AA,American Airlines Inc.,853,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1520,1828,0,,214,1440,0,0,15,0,0
1/24/2017,AA,American Airlines Inc.,885,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",704,951,0,,76,599,,,,,
1/24/2017,AA,American Airlines Inc.,1018,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",2022,2320,0,,211,1440,,,,,
1/24/2017,AA,American Airlines Inc.,1022,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1730,1946,0,,242,1723,,,,,
1/24/2017,AA,American Airlines Inc.,1027,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1200,1514,0,,113,1005,146,0,0,0,0
1/24/2017,AA,American Airlines Inc.,1043,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1820,2158,0,,143,1120,,,,,
1/24/2017,AA,American Airlines Inc.,1055,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1849,2244,0,,151,1182,,,,,
1/24/2017,AA,American Airlines Inc.,1056,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1824,2215,0,,101,719,0,0,37,0,0
1/24/2017,AS,Alaska Airlines Inc.,21,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1937,2157,0,,227,1721,,,,,
1/24/2017,AS,Alaska Airlines Inc.,23,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",748,1008,0,,222,1721,,,,,
1/24/2017,AS,Alaska Airlines Inc.,27,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",551,750,0,,220,1721,,,,,
1/24/2017,AS,Alaska Airlines Inc.,29,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1401,1608,0,,223,1721,,,,,
1/24/2017,AS,Alaska Airlines Inc.,687,Chicago O'Hare International,"Chicago, IL",Portland International,"Portland, OR",1733,1943,0,,228,1739,,,,,
1/24/2017,B6,JetBlue Airways,312,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1325,1710,0,,116,867,5,0,30,0,0
1/24/2017,B6,JetBlue Airways,563,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",701,1050,0,,148,1182,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4108,Chicago O'Hare International,"Chicago, IL",Roanoke Blacksburg Regional Woodrum Field,"Roanoke, VA",1914,2202,0,,81,531,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4140,Chicago O'Hare International,"Chicago, IL",Bill and Hillary Clinton Nat Adams Field,"Little Rock, AR",903,1058,0,,87,552,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4152,Chicago O'Hare International,"Chicago, IL",Greenville-Spartanburg International,"Greer, SC",1839,2122,0,,76,577,0,0,0,0,22
1/24/2017,EV,Atlantic Southeast Airlines,4179,Chicago O'Hare International,"Chicago, IL",Northwest Arkansas Regional,"Fayetteville, AR",846,1034,0,,89,522,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4210,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",1551,1807,0,,115,588,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4212,Chicago O'Hare International,"Chicago, IL",Blue Grass,"Lexington, KY",2044,2259,0,,51,323,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4219,Chicago O'Hare International,"Chicago, IL",Tulsa International,"Tulsa, OK",1913,2124,0,,102,585,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4250,Chicago O'Hare International,"Chicago, IL",Lovell Field,"Chattanooga, TN",1340,1634,0,,78,501,0,0,15,0,0
1/24/2017,EV,Atlantic Southeast Airlines,4273,Chicago O'Hare International,"Chicago, IL",Burlington International,"Burlington, VT",1850,2159,0,,102,763,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4281,Chicago O'Hare International,"Chicago, IL",Tulsa International,"Tulsa, OK",902,1120,0,,105,585,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4282,Chicago O'Hare International,"Chicago, IL",Burlington International,"Burlington, VT",1342,1653,0,,106,763,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4290,Chicago O'Hare International,"Chicago, IL",Birmingham-Shuttlesworth International,"Birmingham, AL",1555,1734,0,,80,584,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4292,Chicago O'Hare International,"Chicago, IL",Cherry Capital,"Traverse City, MI",1033,1230,0,,43,224,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4300,Chicago O'Hare International,"Chicago, IL",Hector International,"Fargo, ND",1955,2137,0,,86,557,0,0,0,0,17
1/24/2017,EV,Atlantic Southeast Airlines,4303,Chicago O'Hare International,"Chicago, IL",Gerald R. Ford International,"Grand Rapids, MI",1638,1831,0,,30,137,0,0,40,0,0
1/24/2017,EV,Atlantic Southeast Airlines,4316,Chicago O'Hare International,"Chicago, IL",Lovell Field,"Chattanooga, TN",1903,2129,0,,65,501,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4320,Chicago O'Hare International,"Chicago, IL",Kalamazoo/Battle Creek International,"Kalamazoo, MI",1549,1733,0,,26,122,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4323,Chicago O'Hare International,"Chicago, IL",General Downing - Peoria International,"Peoria, IL",,,1,B,,130,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4327,Chicago O'Hare International,"Chicago, IL",Richmond International,"Richmond, VA",2043,2335,0,,79,642,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4328,Chicago O'Hare International,"Chicago, IL",Lincoln Airport,"Lincoln, NE",851,1035,0,,81,466,,,,,
1/24/2017,EV,Atlantic Southeast Airlines,4354,Chicago O'Hare International,"Chicago, IL",Wichita Dwight D Eisenhower National,"Wichita, KS",2013,2216,0,,105,588,46,0,0,0,0
1/24/2017,EV,Atlantic Southeast Airlines,4367,Chicago O'Hare International,"Chicago, IL",Evansville Regional,"Evansville, IN",1338,1455,0,,50,272,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1309,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1601,1907,0,,223,1440,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1971,Chicago O'Hare International,"Chicago, IL",Punta Gorda Airport,"Punta Gorda, FL",805,1145,0,,133,1091,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1334,Chicago O'Hare International,"Chicago, IL",Palm Beach International,"West Palm Beach/Palm Beach, FL",1601,1956,0,,146,1144,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1281,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",910,1125,0,,153,888,0,0,15,0,0
1/24/2017,F9,Frontier Airlines Inc.,1263,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",2028,2227,0,,214,1514,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1294,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",624,950,0,,122,1005,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1310,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",655,1139,0,,149,1197,0,0,22,0,0
1/24/2017,F9,Frontier Airlines Inc.,1273,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1710,1949,0,,248,1744,,,,,
1/24/2017,F9,Frontier Airlines Inc.,1285,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1744,1933,0,,144,888,68,0,49,0,0
1/24/2017,NK,Spirit Air Lines,219,Chicago O'Hare International,"Chicago, IL",Hartsfield-Jackson Atlanta International,"Atlanta, GA",1436,1726,0,,84,606,,,,,
1/24/2017,NK,Spirit Air Lines,223,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1554,1938,0,,144,1120,,,,,
1/24/2017,NK,Spirit Air Lines,224,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",542,847,0,,105,733,,,,,
1/24/2017,NK,Spirit Air Lines,245,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",1511,1716,0,,219,1514,,,,,
1/24/2017,NK,Spirit Air Lines,295,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1841,2129,0,,143,925,,,,,
1/24/2017,NK,Spirit Air Lines,357,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",925,1134,0,,223,1514,,,,,
1/24/2017,NK,Spirit Air Lines,368,Chicago O'Hare International,"Chicago, IL",Baltimore/Washington International Thurgood Marshall,"Baltimore, MD",806,1046,0,,84,622,,,,,
1/24/2017,NK,Spirit Air Lines,409,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",504,855,0,,137,1182,,,,,
1/24/2017,NK,Spirit Air Lines,425,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1802,2202,0,,148,1182,,,,,
1/24/2017,NK,Spirit Air Lines,478,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1210,1417,0,,152,888,0,0,18,0,0
1/24/2017,NK,Spirit Air Lines,563,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1614,1853,0,,257,1723,0,0,20,0,324
